CustomerID,Tenure_Months,MonthlyCharges,ContractType,InternetService,PaperlessBilling,PaymentMethod,TotalCharges,Churn,MonthlyToTotalRatio,IsNewCustomer
CUST-0278,18,20.64,One year,Fiber optic,Yes,Bank transfer,374.07,0,0.05502972778414696,0
CUST-0279,25,48.7,Month-to-month,Fiber optic,Yes,Mailed check,1228.4,1,0.03961281926142834,0
CUST-0280,54,81.69,One year,Fiber optic,Yes,Bank transfer,4423.26,0,0.018464104731638734,0
CUST-0281,58,118.12,Month-to-month,DSL,No,Bank transfer,6840.05,1,0.01726635531095373,0
CUST-0282,67,83.18,Month-to-month,DSL,Yes,Electronic check,5581.0,0,0.014901469007524187,0
CUST-0283,46,45.98,Two year,DSL,Yes,Credit card,2113.26,0,0.02174756179467047,0
CUST-0284,24,83.4,Month-to-month,DSL,No,Bank transfer,2002.98,1,0.04161718180820168,0
CUST-0285,32,74.0,Two year,DSL,No,Credit card,2369.27,0,0.03122007197492269,0
CUST-0286,47,97.98,Month-to-month,Fiber optic,Yes,Mailed check,4605.93,1,0.021267959356881916,0
CUST-0287,23,30.7,One year,No,No,Electronic check,721.34,0,0.04250076141429244,0
CUST-0288,66,96.1,One year,No,Yes,Mailed check,6328.94,0,0.015181818469053419,0
CUST-0289,27,74.13,One year,Fiber optic,Yes,Mailed check,1984.29,0,0.037339633000720296,0
CUST-0290,2,116.3,Month-to-month,DSL,Yes,Electronic check,213.27,1,0.542773136696691,1
CUST-0291,17,54.19,Month-to-month,DSL,No,Mailed check,931.92,1,0.05808643827980963,0
CUST-0292,33,83.26,Month-to-month,DSL,No,Electronic check,2739.85,1,0.030377437656201545,0
CUST-0293,9,113.2,Month-to-month,DSL,Yes,Credit card,1020.12,1,0.11085866499529928,0
CUST-0294,43,30.25,One year,Fiber optic,Yes,Mailed check,1299.6,0,0.023258496078732895,0
CUST-0295,48,113.72,Two year,Fiber optic,No,Electronic check,5449.7,0,0.0208633753462858,0
CUST-0296,39,88.79,Two year,DSL,Yes,Bank transfer,3471.32,0,0.025570799926274076,0
CUST-0297,42,26.78,One year,DSL,Yes,Mailed check,1123.49,0,0.02381524068688917,0
CUST-0298,26,50.1,One year,No,No,Credit card,1300.22,0,0.0385023285839443,0
CUST-0299,50,90.82,One year,Fiber optic,No,Electronic check,4543.33,0,0.019985344374198175,0
CUST-0300,25,26.74,Month-to-month,DSL,No,Mailed check,675.71,1,0.039514710880583996,0
CUST-0301,24,78.22,Two year,No,No,Mailed check,1867.69,0,0.04185820012950248,0
CUST-0302,13,54.59,One year,No,Yes,Mailed check,718.4,0,0.07588268001112039,0
CUST-0303,60,82.09,One year,DSL,No,Credit card,4939.9,0,0.016614381995183065,0
CUST-0304,7,24.57,Month-to-month,DSL,No,Electronic check,157.73,1,0.1547911547911548,0
CUST-0305,57,107.15,Month-to-month,Fiber optic,Yes,Bank transfer,6110.33,1,0.017533008363154995,0
CUST-0306,36,117.35,Month-to-month,No,Yes,Bank transfer,4221.55,1,0.027791263572959465,0
CUST-0307,45,116.89,Two year,No,Yes,Bank transfer,5267.04,0,0.02218851793076742,0
CUST-0308,20,94.97,One year,DSL,Yes,Electronic check,1887.23,0,0.0502957796454881,0
CUST-0309,65,33.01,Month-to-month,DSL,No,Bank transfer,2161.94,0,0.015261634626942956,0
CUST-0310,8,95.83,Two year,Fiber optic,No,Credit card,750.56,1,0.127508116451115,0
CUST-0311,16,22.46,Month-to-month,Fiber optic,Yes,Electronic check,356.92,1,0.06275145283862316,0
CUST-0312,14,22.21,Month-to-month,DSL,Yes,Mailed check,315.28,1,0.07022258758062477,0
CUST-0313,15,52.36,Month-to-month,No,No,Credit card,778.54,1,0.0671678169176694,0
CUST-0314,66,68.86,One year,Fiber optic,Yes,Mailed check,4536.33,0,0.015176326165388014,0
CUST-0315,32,97.04,Two year,No,Yes,Bank transfer,3107.5,0,0.03121762908155059,0
CUST-0316,63,88.33,Month-to-month,No,Yes,Credit card,5565.57,0,0.015867940221716427,0
CUST-0317,51,64.59,Two year,Fiber optic,Yes,Electronic check,3294.15,0,0.019601535590185577,0
CUST-0318,25,47.36,Month-to-month,Fiber optic,Yes,Credit card,1192.59,1,0.03967861661039385,0
CUST-0319,58,119.71,Two year,Fiber optic,Yes,Mailed check,6939.24,0,0.017248683042661347,0
CUST-0320,63,62.62,One year,DSL,Yes,Electronic check,3948.26,0,0.015856135073406157,0
CUST-0321,62,65.14,Two year,Fiber optic,Yes,Credit card,4033.61,0,0.016145302767801597,0
CUST-0322,22,36.36,Month-to-month,DSL,Yes,Credit card,791.43,1,0.0458841790442058,0
CUST-0323,58,99.48,Two year,Fiber optic,Yes,Credit card,5766.99,0,0.017246909235279537,0
CUST-0324,58,89.37,One year,DSL,No,Credit card,5178.47,0,0.01725466119120296,0
CUST-0325,49,42.08,Month-to-month,DSL,No,Electronic check,2057.43,0,0.02044276463129667,0
CUST-0326,52,28.24,Two year,DSL,Yes,Mailed check,1480.13,0,0.019066523532708133,0
CUST-0327,42,88.05,Month-to-month,DSL,Yes,Credit card,3695.56,1,0.023819442941545654,0
CUST-0328,70,85.45,Two year,Fiber optic,No,Electronic check,5974.87,0,0.014299173174784593,0
CUST-0329,15,47.33,Month-to-month,Fiber optic,Yes,Mailed check,710.23,1,0.06654668672581303,0
CUST-0330,54,115.09,One year,Fiber optic,Yes,Credit card,6215.9,0,0.01851244189226142,0
CUST-0331,60,35.11,One year,DSL,No,Mailed check,2094.73,0,0.01675311228068501,0
CUST-0332,8,63.23,Month-to-month,DSL,No,Mailed check,502.86,1,0.12549120787520343,0
CUST-0333,53,114.36,Month-to-month,DSL,No,Electronic check,6057.69,1,0.018875367447418502,0
CUST-0334,60,61.97,Month-to-month,DSL,Yes,Mailed check,3716.48,0,0.016669894659823322,0
CUST-0335,5,83.85,Month-to-month,No,No,Electronic check,426.51,1,0.19613576290613083,1
CUST-0336,68,59.76,Month-to-month,DSL,Yes,Credit card,4065.05,0,0.014697310657763677,0
CUST-0337,6,47.42,One year,DSL,No,Mailed check,296.8,0,0.15923438549361987,1
CUST-0338,47,118.4,Month-to-month,DSL,Yes,Mailed check,5564.68,1,0.021273231662618044,0
CUST-0339,55,60.93,Month-to-month,DSL,Yes,Bank transfer,3368.91,0,0.018080601559092083,0
CUST-0340,40,109.41,One year,Fiber optic,No,Credit card,4371.79,0,0.02502063899707052,0
CUST-0341,52,43.0,Month-to-month,Fiber optic,Yes,Credit card,2228.3,0,0.019288565917552594,0
CUST-0342,16,41.31,Two year,DSL,Yes,Bank transfer,666.43,0,0.06189413121975339,0
CUST-0343,13,23.11,Two year,DSL,No,Bank transfer,314.07,0,0.0733487796362713,0
CUST-0344,30,85.17,One year,DSL,Yes,Electronic check,2541.31,0,0.03350102859210718,0
CUST-0345,19,56.85,One year,DSL,Yes,Electronic check,1078.18,0,0.052678885820715726,0
CUST-0346,17,106.44,Two year,DSL,Yes,Mailed check,1803.37,0,0.05899011843468912,0
CUST-0347,63,67.32,Month-to-month,No,No,Mailed check,4242.59,0,0.01586392653390172,0
CUST-0348,19,116.82,Month-to-month,Fiber optic,No,Mailed check,2219.68,1,0.05260550822270656,0
CUST-0349,58,38.55,Month-to-month,Fiber optic,Yes,Mailed check,2249.35,0,0.01713066856266803,0
CUST-0350,55,106.86,One year,Fiber optic,No,Electronic check,5876.22,0,0.01818206567050408,0
CUST-0351,62,97.66,Month-to-month,Fiber optic,Yes,Credit card,6068.67,1,0.016089836844507197,0
CUST-0352,23,97.09,One year,Fiber optic,No,Mailed check,2229.92,0,0.043520162085596975,0
CUST-0353,9,104.48,Two year,Fiber optic,Yes,Credit card,949.58,1,0.10991184329567212,0
CUST-0354,12,96.1,Two year,Fiber optic,Yes,Mailed check,1155.49,1,0.08309626542382553,0
CUST-0355,1,82.62,One year,DSL,No,Bank transfer,99.92,1,0.8186682520808561,1
CUST-0356,58,33.12,Month-to-month,Fiber optic,Yes,Mailed check,1906.19,0,0.017365862866311168,0
CUST-0357,1,23.25,Two year,Fiber optic,Yes,Mailed check,11.61,0,1.843774781919112,1
CUST-0358,34,112.08,One year,No,Yes,Mailed check,3829.04,0,0.029263401948804713,0
CUST-0359,48,81.67,Month-to-month,Fiber optic,No,Electronic check,3912.83,1,0.020867027949604353,0
CUST-0360,1,99.65,Month-to-month,Fiber optic,Yes,Bank transfer,92.95,1,1.0606705694518361,1
CUST-0361,16,68.15,Two year,DSL,Yes,Mailed check,1081.64,0,0.06294797901426144,0
CUST-0362,61,31.73,One year,Fiber optic,Yes,Mailed check,1947.01,0,0.01628841741058824,0
CUST-0363,64,32.52,Two year,DSL,Yes,Credit card,2068.75,0,0.015712042517212227,0
CUST-0364,63,88.56,Two year,DSL,Yes,Bank transfer,5579.5,0,0.015869545739629065,0
CUST-0365,69,63.03,One year,DSL,No,Mailed check,4346.41,0,0.014498287486112421,0
CUST-0366,22,40.05,One year,Fiber optic,No,Credit card,891.47,0,0.044875457998588185,0
CUST-0367,67,69.16,Month-to-month,DSL,Yes,Credit card,4628.08,0,0.014940333716418813,0
CUST-0368,26,26.42,Month-to-month,DSL,Yes,Electronic check,691.07,1,0.03817532908520814,0
CUST-0369,16,78.2,Month-to-month,No,Yes,Credit card,1239.49,1,0.06303960531725367,0
CUST-0370,51,46.9,One year,DSL,Yes,Mailed check,2414.64,0,0.01941514464075773,0
CUST-0371,57,99.76,One year,Fiber optic,No,Electronic check,5683.92,0,0.01754818009752116,0
CUST-0372,29,51.04,Two year,Fiber optic,Yes,Electronic check,1480.25,0,0.034457383966244724,0
CUST-0373,69,65.52,Month-to-month,DSL,Yes,Mailed check,4537.43,0,0.014436710492394946,0
CUST-0374,47,21.16,One year,Fiber optic,No,Bank transfer,988.65,0,0.02138129641792553,0
CUST-0375,62,27.24,One year,DSL,Yes,Credit card,1705.55,0,0.01596202865430254,0
CUST-0376,69,59.25,One year,Fiber optic,No,Electronic check,4084.14,0,0.014503786895920336,0
CUST-0377,16,67.99,One year,Fiber optic,Yes,Bank transfer,1094.56,0,0.062059585965168494,0
CUST-0378,48,80.0,Month-to-month,Fiber optic,No,Mailed check,3834.27,1,0.02085902687424875,0
CUST-0379,39,49.17,One year,Fiber optic,No,Credit card,1904.07,0,0.02581007522033311,0
CUST-0380,33,89.5,Month-to-month,DSL,No,Credit card,2957.65,1,0.03025028306829128,0
CUST-0381,23,106.01,Month-to-month,DSL,No,Electronic check,2444.63,1,0.04334670412122848,0
CUST-0382,10,97.99,Month-to-month,Fiber optic,Yes,Credit card,966.74,1,0.10125653584640502,0
CUST-0383,69,23.96,One year,Fiber optic,Yes,Credit card,1650.17,0,0.014510922557943761,0
CUST-0384,34,68.05,Two year,No,No,Credit card,2325.71,0,0.02924730628226122,0
CUST-0385,52,30.49,One year,No,Yes,Credit card,1591.48,0,0.019146237315382297,0
CUST-0386,10,44.2,One year,No,Yes,Mailed check,438.05,0,0.10067190524997154,0
CUST-0387,19,118.67,One year,Fiber optic,Yes,Bank transfer,2248.75,1,0.052748083120346706,0
CUST-0388,58,34.25,One year,DSL,Yes,Mailed check,2005.98,0,0.01706544160878534,0
CUST-0389,1,69.89,Month-to-month,Fiber optic,Yes,Mailed check,55.42,1,1.2387451258419,1
CUST-0390,69,81.82,Month-to-month,Fiber optic,Yes,Electronic check,5644.99,0,0.014491701189693923,0
CUST-0391,4,90.25,Month-to-month,DSL,No,Credit card,346.35,1,0.25982438462645746,1
CUST-0392,16,75.96,Month-to-month,No,Yes,Mailed check,1228.51,1,0.061780709388292894,0
CUST-0393,24,20.98,Month-to-month,No,Yes,Credit card,503.45,1,0.041589850332044806,0
CUST-0394,2,52.65,Month-to-month,Fiber optic,Yes,Mailed check,107.08,1,0.48713915618060694,1
CUST-0395,32,71.77,Month-to-month,DSL,Yes,Mailed check,2324.33,1,0.030864436445579766,0
CUST-0396,24,28.79,Two year,DSL,No,Electronic check,685.03,0,0.04196609477719633,0
CUST-0397,12,55.06,Month-to-month,No,Yes,Bank transfer,678.21,1,0.08106476641981125,0
CUST-0398,50,23.32,Month-to-month,No,Yes,Bank transfer,1162.09,0,0.020050039119930533,0
CUST-0399,35,27.86,Month-to-month,DSL,No,Mailed check,972.76,1,0.0286107459743674,0
CUST-0400,33,59.69,One year,DSL,Yes,Electronic check,1996.15,0,0.029887589815487066,0
CUST-0401,33,33.27,Month-to-month,No,Yes,Credit card,1096.3,1,0.030319876059418577,0
CUST-0402,61,76.75,Month-to-month,DSL,Yes,Credit card,4668.01,0,0.016438174259639622,0
CUST-0403,51,88.95,One year,Fiber optic,No,Mailed check,4539.27,0,0.01959134588912113,0
CUST-0404,43,100.06,Month-to-month,No,Yes,Bank transfer,4300.85,1,0.023259760335669535,0
CUST-0405,12,40.02,Month-to-month,DSL,Yes,Electronic check,483.91,1,0.08253077890742612,0
CUST-0406,67,36.75,Month-to-month,Fiber optic,Yes,Bank transfer,2460.91,0,0.014927434390371704,0
CUST-0407,65,30.46,Month-to-month,DSL,Yes,Credit card,2002.06,0,0.015206733697442913,0
CUST-0408,33,83.64,Month-to-month,DSL,Yes,Bank transfer,2765.69,1,0.030231070340370623,0
CUST-0409,40,90.65,Month-to-month,No,Yes,Credit card,3615.25,1,0.025067404078810925,0
CUST-0410,43,23.16,Two year,Fiber optic,Yes,Electronic check,997.13,0,0.02320339033993568,0
CUST-0411,44,113.62,One year,No,No,Electronic check,4991.28,0,0.022759140112333445,0
CUST-0412,29,25.2,One year,Fiber optic,No,Mailed check,728.32,0,0.034552734053639005,0
CUST-0413,13,74.13,Month-to-month,DSL,Yes,Mailed check,954.59,1,0.07757511066461557,0
CUST-0414,12,90.91,Two year,DSL,No,Bank transfer,1111.99,0,0.08168087763591766,0
CUST-0415,46,107.1,Month-to-month,DSL,Yes,Electronic check,4919.69,1,0.021765240240697953,0
CUST-0416,2,91.41,Month-to-month,DSL,Yes,Electronic check,189.7,1,0.47933927635028845,1
CUST-0417,35,100.17,One year,DSL,No,Mailed check,3502.72,0,0.02858961332526572,0
CUST-0418,8,53.95,Month-to-month,DSL,No,Credit card,420.02,1,0.128141180941523,0
CUST-0419,26,101.48,Month-to-month,Fiber optic,No,Bank transfer,2640.46,1,0.038418147539618246,0
CUST-0420,34,28.01,One year,Fiber optic,Yes,Bank transfer,956.35,0,0.029257847182326213,0
CUST-0421,7,109.48,Two year,Fiber optic,No,Mailed check,771.95,1,0.14163917459085323,0
CUST-0422,68,74.76,Month-to-month,Fiber optic,Yes,Electronic check,5057.46,0,0.014779201575182963,0
CUST-0423,58,101.73,One year,DSL,No,Mailed check,5887.99,0,0.017274609058599184,0
CUST-0424,29,65.23,Two year,DSL,No,Mailed check,1901.25,0,0.03429097121829413,0
CUST-0425,36,84.36,Month-to-month,Fiber optic,Yes,Mailed check,3027.72,1,0.0278533505903484,0
CUST-0426,21,72.64,Month-to-month,Fiber optic,No,Mailed check,1527.47,1,0.04752464883183837,0
CUST-0427,36,93.16,Month-to-month,DSL,Yes,Credit card,3341.18,1,0.027874022344697175,0
CUST-0428,10,28.16,Month-to-month,No,Yes,Credit card,288.92,1,0.09713024282560706,0
CUST-0429,24,26.04,Month-to-month,Fiber optic,Yes,Electronic check,634.27,1,0.040990445007634546,0
CUST-0430,64,44.71,Two year,Fiber optic,Yes,Mailed check,2868.76,0,0.015579700044603031,0
CUST-0431,49,35.95,One year,DSL,No,Credit card,1771.88,0,0.020277740174179867,0
CUST-0432,36,107.18,One year,Fiber optic,No,Electronic check,3874.12,0,0.027658498317471462,0
CUST-0433,24,41.92,Month-to-month,Fiber optic,Yes,Mailed check,994.34,1,0.04211626177989431,0
CUST-0434,23,117.59,Two year,Fiber optic,No,Bank transfer,2696.68,0,0.043589306366952345,0
CUST-0435,62,53.69,Two year,Fiber optic,No,Credit card,3337.76,0,0.01608082042434916,0
CUST-0436,37,38.21,Two year,No,Yes,Electronic check,1425.07,0,0.0267939161471737,0
CUST-0437,12,98.97,Month-to-month,Fiber optic,No,Bank transfer,1180.9,1,0.08373804890430661,0
CUST-0438,55,85.87,One year,DSL,Yes,Mailed check,4715.41,0,0.01820664446051128,0
CUST-0439,13,69.82,Month-to-month,Fiber optic,No,Mailed check,901.14,1,0.07739375263262907,0
CUST-0440,23,75.54,Month-to-month,Fiber optic,Yes,Mailed check,1721.37,1,0.04385817216974286,0
CUST-0441,30,91.92,Month-to-month,Fiber optic,Yes,Credit card,2744.89,1,0.03347548517966852,0
CUST-0442,17,42.85,One year,DSL,Yes,Electronic check,715.98,0,0.05976456804931797,0
CUST-0443,62,119.63,One year,DSL,No,Bank transfer,7414.12,0,0.016133252057957254,0
CUST-0444,13,117.48,Month-to-month,No,Yes,Electronic check,1529.95,1,0.07673666677553154,0
CUST-0445,59,85.03,Month-to-month,Fiber optic,Yes,Credit card,5021.1,1,0.016931164253997332,0
CUST-0446,19,39.95,Month-to-month,No,Yes,Electronic check,753.96,1,0.052916710819116246,0
CUST-0447,49,88.02,Month-to-month,Fiber optic,No,Credit card,4308.14,1,0.020426349573232708,0
CUST-0448,12,27.22,Month-to-month,Fiber optic,Yes,Mailed check,327.88,1,0.08276575042568718,0
CUST-0449,61,23.07,Month-to-month,Fiber optic,Yes,Bank transfer,1392.31,0,0.016557693549891984,0
CUST-0450,19,45.77,One year,No,Yes,Mailed check,879.22,0,0.051998364045352304,0
CUST-0451,9,66.26,Month-to-month,Fiber optic,Yes,Electronic check,609.19,1,0.1085891279765319,0
CUST-0452,71,106.83,Month-to-month,Fiber optic,No,Mailed check,7578.67,0,0.014094281149443182,0
CUST-0453,28,92.72,Month-to-month,DSL,No,Bank transfer,2592.18,1,0.0357553274358124,0
CUST-0454,52,94.27,Two year,Fiber optic,Yes,Mailed check,4914.47,0,0.01917822710747904,0
CUST-0455,16,62.55,One year,Fiber optic,Yes,Bank transfer,999.57,0,0.06251436681091777,0
CUST-0456,69,54.59,One year,DSL,No,Bank transfer,3772.59,0,0.014466330470453865,0
CUST-0457,12,57.1,Month-to-month,DSL,Yes,Mailed check,684.28,1,0.08332360494980155,0
CUST-0458,25,118.76,One year,DSL,No,Credit card,2984.56,0,0.03977813207572449,0
CUST-0459,52,24.01,Month-to-month,DSL,No,Electronic check,1253.42,0,0.019140319829084356,0
CUST-0460,53,106.7,One year,DSL,No,Credit card,5660.58,0,0.018846329116607025,0
CUST-0461,23,77.87,Two year,Fiber optic,Yes,Credit card,1796.67,0,0.04331718279773262,0
CUST-0462,16,63.86,One year,No,Yes,Mailed check,1016.21,0,0.06277956370857542,0
CUST-0463,57,92.53,Two year,Fiber optic,No,Electronic check,5269.58,0,0.017555942609731756,0
CUST-0464,39,68.67,One year,DSL,Yes,Electronic check,2685.82,0,0.025558094699309964,0
CUST-0465,53,107.34,Month-to-month,DSL,No,Credit card,5690.28,1,0.018860432099633125,0
CUST-0466,42,110.07,Two year,Fiber optic,Yes,Mailed check,4611.16,0,0.023865173801429263,0
CUST-0467,58,62.17,Month-to-month,DSL,No,Electronic check,3624.59,0,0.01714755391536274,0
CUST-0468,39,47.68,One year,No,Yes,Credit card,1869.3,0,0.025493236379190504,0
CUST-0469,14,79.24,Month-to-month,Fiber optic,Yes,Electronic check,1109.74,1,0.0713398275023858,0
CUST-0470,5,111.24,Month-to-month,Fiber optic,Yes,Mailed check,553.46,1,0.20062763770154743,1
CUST-0471,35,41.07,Month-to-month,DSL,No,Mailed check,1439.44,1,0.028512121296270582,0
CUST-0472,18,82.3,Month-to-month,Fiber optic,No,Mailed check,1486.58,1,0.055324755643393966,0
CUST-0473,9,83.16,Month-to-month,DSL,Yes,Electronic check,728.11,1,0.11405686384770473,0
CUST-0474,58,93.31,One year,No,Yes,Bank transfer,5433.1,0,0.01717119670230581,0
CUST-0475,17,33.16,Month-to-month,Fiber optic,No,Electronic check,555.82,1,0.05955245860421679,0
CUST-0476,7,91.58,Month-to-month,DSL,Yes,Bank transfer,641.04,1,0.14263908790729551,0
CUST-0477,46,110.9,One year,DSL,Yes,Mailed check,5101.75,0,0.021733379060310618,0
CUST-0478,13,37.97,Month-to-month,DSL,Yes,Credit card,513.58,1,0.07378833223211162,0
CUST-0479,40,43.75,One year,Fiber optic,Yes,Bank transfer,1749.12,0,0.024998285831828677,0
CUST-0480,42,117.14,One year,DSL,Yes,Mailed check,4935.77,0,0.023728065111398747,0
CUST-0481,9,38.1,Two year,Fiber optic,Yes,Mailed check,346.97,0,0.10949219760324165,0
CUST-0482,50,105.44,One year,DSL,Yes,Bank transfer,5262.38,0,0.02003275461775513,0
CUST-0483,27,69.23,Month-to-month,Fiber optic,Yes,Credit card,1870.56,1,0.036990531962640794,0
CUST-0484,66,44.72,One year,No,Yes,Mailed check,2950.33,0,0.015152490572047178,0
CUST-0485,5,107.07,Month-to-month,Fiber optic,Yes,Bank transfer,524.51,1,0.20374493349317804,1
CUST-0486,29,64.53,Month-to-month,Fiber optic,Yes,Credit card,1874.95,1,0.03439857139049548,0
CUST-0487,37,71.48,One year,DSL,No,Credit card,2644.98,0,0.027014565491802662,0
CUST-0488,38,55.92,Month-to-month,DSL,Yes,Mailed check,2130.52,1,0.026234799579642698,0
CUST-0489,8,79.3,One year,Fiber optic,Yes,Electronic check,636.33,0,0.12442533695259911,0
CUST-0490,65,36.35,Two year,DSL,Yes,Electronic check,2356.24,0,0.015420576606539853,0
CUST-0491,17,59.11,Two year,Fiber optic,Yes,Mailed check,1012.55,0,0.058319767155049086,0
CUST-0492,71,116.94,Two year,DSL,Yes,Credit card,8296.5,0,0.014093401626996084,0
CUST-0493,45,45.81,Month-to-month,DSL,Yes,Mailed check,2030.45,0,0.022550395038027027,0
CUST-0494,4,85.67,Month-to-month,DSL,No,Bank transfer,343.97,1,0.24834043540017972,1
CUST-0495,36,52.52,One year,No,Yes,Electronic check,1885.18,0,0.027844638369614778,0
CUST-0496,70,97.35,Month-to-month,DSL,No,Bank transfer,6818.32,0,0.01427561692368154,0
CUST-0497,31,33.09,One year,Fiber optic,Yes,Mailed check,1045.78,0,0.031611226809835885,0
CUST-0498,19,116.98,One year,DSL,Yes,Mailed check,2242.9,1,0.05213244797005214,0
CUST-0499,61,65.38,One year,Fiber optic,Yes,Credit card,3986.53,0,0.016396114888163848,0
CUST-0500,54,43.61,Month-to-month,DSL,Yes,Credit card,2346.67,0,0.01857586458062675,0
CUST-0501,39,27.35,Month-to-month,No,Yes,Credit card,1072.5,0,0.025477410340009318,0
CUST-0502,19,36.98,Month-to-month,No,No,Bank transfer,698.92,1,0.052834609669676534,0
CUST-0503,39,71.98,Month-to-month,DSL,Yes,Credit card,2811.14,1,0.02559616519803424,0
CUST-0504,67,53.7,Two year,No,No,Mailed check,3591.29,0,0.014948681760102889,0
CUST-0505,45,102.89,Month-to-month,No,No,Credit card,4632.56,1,0.022205388513367688,0
CUST-0506,13,63.09,Month-to-month,No,Yes,Electronic check,812.05,1,0.07759670376975586,0
CUST-0507,58,44.87,Month-to-month,No,Yes,Credit card,2614.3,0,0.01715673154131457,0
CUST-0508,20,81.71,One year,DSL,Yes,Bank transfer,1628.3,0,0.05015037132510894,0
CUST-0509,61,90.68,One year,Fiber optic,Yes,Electronic check,5538.09,0,0.016370920133090456,0
CUST-0510,39,36.7,Month-to-month,DSL,Yes,Electronic check,1418.65,1,0.025851442256894307,0
CUST-0511,1,36.76,Month-to-month,DSL,Yes,Electronic check,44.57,1,0.8066710555189818,1
CUST-0512,3,23.67,Month-to-month,No,Yes,Bank transfer,61.35,1,0.37963111467522054,1
CUST-0513,62,93.64,Month-to-month,DSL,Yes,Mailed check,5808.29,1,0.016119009379803727,0
CUST-0514,63,86.38,One year,Fiber optic,No,Credit card,5452.17,0,0.015840327735977423,0
CUST-0515,25,67.46,One year,No,No,Electronic check,1684.5,0,0.04002373183031741,0
CUST-0516,56,104.42,Month-to-month,No,No,Electronic check,5837.23,1,0.017885557780354663,0
CUST-0517,33,100.57,Month-to-month,No,Yes,Electronic check,3323.78,1,0.03024861795366911,0
CUST-0518,38,78.54,Two year,DSL,Yes,Mailed check,2976.11,0,0.026381289236877374,0
CUST-0519,6,106.83,Month-to-month,DSL,Yes,Mailed check,636.94,1,0.1674608897388469,1
CUST-0520,58,40.58,One year,Fiber optic,Yes,Bank transfer,2356.29,0,0.017214682962215084,0
CUST-0521,44,31.19,Month-to-month,DSL,Yes,Mailed check,1385.97,0,0.02248786924014218,0
CUST-0522,45,46.97,Month-to-month,DSL,No,Credit card,2113.92,0,0.022208877877177385,0
CUST-0523,32,25.71,Month-to-month,DSL,No,Bank transfer,822.95,1,0.03120334971782268,0
CUST-0524,45,73.12,One year,Fiber optic,Yes,Bank transfer,3297.78,0,0.02216577037571466,0
CUST-0525,61,113.66,Two year,Fiber optic,Yes,Credit card,6933.76,0,0.01638989669433405,0
CUST-0526,47,23.93,Month-to-month,DSL,Yes,Credit card,1131.07,0,0.021138268834966036,0
CUST-0527,21,32.21,Month-to-month,Fiber optic,Yes,Credit card,687.2,1,0.046803254867770996,0
CUST-0528,36,65.22,Month-to-month,DSL,Yes,Bank transfer,2344.64,1,0.02780477822683788,0
CUST-0529,19,113.39,Month-to-month,DSL,Yes,Bank transfer,2121.66,1,0.05341882355158151,0
CUST-0530,20,51.62,Month-to-month,Fiber optic,Yes,Bank transfer,1024.22,1,0.05035016874426952,0
CUST-0531,57,70.72,Month-to-month,Fiber optic,No,Credit card,4043.13,0,0.017487073857665306,0
CUST-0532,18,24.16,One year,Fiber optic,Yes,Credit card,434.54,0,0.055471368875419015,0
CUST-0533,47,34.83,Month-to-month,DSL,No,Electronic check,1633.62,0,0.021307704542951878,0
CUST-0534,49,118.66,Month-to-month,No,Yes,Mailed check,5826.01,1,0.020363788632592014,0
CUST-0535,14,116.51,Two year,Fiber optic,Yes,Electronic check,1630.13,1,0.07142900933708533,0
CUST-0536,15,20.49,Month-to-month,Fiber optic,Yes,Credit card,286.42,1,0.0712894022684573,0
CUST-0537,31,115.18,Two year,Fiber optic,Yes,Bank transfer,3555.53,0,0.03238549934908464,0
CUST-0538,1,83.91,Month-to-month,No,Yes,Credit card,88.1,1,0.9417508417508418,1
CUST-0539,54,106.79,Two year,Fiber optic,No,Mailed check,5765.99,0,0.018517458847683108,0
CUST-0540,3,65.47,One year,Fiber optic,No,Electronic check,210.96,0,0.30887903377995846,1
CUST-0541,16,71.56,Two year,No,Yes,Electronic check,1137.63,0,0.06284745703169597,0
CUST-0542,57,68.88,Two year,Fiber optic,Yes,Bank transfer,3923.06,0,0.01755324842127796,0
CUST-0543,12,86.69,Month-to-month,Fiber optic,No,Electronic check,1031.43,1,0.08396695175459837,0
CUST-0544,16,33.97,Two year,Fiber optic,Yes,Electronic check,538.31,0,0.06298789193599229,0
CUST-0545,24,23.0,Month-to-month,DSL,Yes,Credit card,533.08,1,0.04306470940683044,0
CUST-0546,28,50.79,Month-to-month,DSL,Yes,Electronic check,1418.26,1,0.035786254808844044,0
CUST-0547,8,90.47,Month-to-month,Fiber optic,No,Electronic check,723.24,1,0.12491715453440848,0
CUST-0548,36,40.19,One year,No,No,Electronic check,1445.48,0,0.027784691112217243,0
CUST-0549,8,87.34,Month-to-month,No,Yes,Bank transfer,720.22,1,0.1211003577271845,0
CUST-0550,58,116.99,One year,DSL,No,Bank transfer,6803.75,0,0.01719240236599434,0
CUST-0551,60,29.39,One year,Fiber optic,No,Credit card,1755.89,0,0.016728423521108322,0
CUST-0552,50,87.26,One year,DSL,Yes,Electronic check,4342.56,0,0.02008951182900662,0
CUST-0553,28,64.38,Two year,No,Yes,Bank transfer,1801.65,0,0.03571408759326546,0
CUST-0554,41,106.81,Month-to-month,No,Yes,Bank transfer,4382.98,1,0.024363706038804923,0
CUST-0555,64,37.71,Month-to-month,Fiber optic,No,Credit card,2404.84,0,0.015674359059621588,0
